time; n; mu_cfp; std_cfp; rawData_cfp 
609.96; 173; 42.7746; 49.4751; {100,0,0,0,100,0,0,100,0,100,0,0,100,0,0,100,100,0,100,100,100,0,100,0,100,100,100,100,100,100,0,0,100,100,0,0,100,0,0,0,0,0,100,0,100,0,100,100,100,100,100,0,100,100,0,100,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,100,100,0,0,0,0,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,0,100,0,0,100,100,0,100,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,100,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,100,0,0,0}
610.98; 178; 43.8202; 49.6166; {100,0,0,0,100,0,0,100,0,100,0,0,100,0,0,100,100,0,100,100,100,0,100,0,100,100,100,100,100,100,0,0,100,0,0,100,0,0,0,0,0,100,0,100,0,100,100,100,100,100,0,100,100,0,100,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,100,100,0,0,0,0,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,0,100,0,0,100,100,0,100,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,100,0,0,0,100,100,0,100,0,100,100,100}
612; 181; 45.3039; 49.7789; {100,0,0,0,0,0,100,0,100,0,0,100,0,0,100,100,0,100,100,100,0,100,0,100,100,100,100,100,100,0,0,100,0,0,100,0,0,0,0,0,100,0,100,0,100,100,100,100,100,0,100,100,0,100,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,100,0,0,100,0,0,100,0,100,0,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,0,0,100,100,0,100,0,0,100,100,0,100,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,100,0,0,0,100,100,0,100,0,100,100,100,100,100,0,100,100,100,100}
613.02; 180; 45; 49.7494; {100,0,0,0,0,0,100,0,100,0,0,100,0,0,100,100,0,100,100,100,0,100,0,100,100,100,100,100,100,0,0,100,0,0,100,0,0,0,0,0,100,0,100,0,100,100,100,100,100,0,100,100,0,100,0,0,100,0,100,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,100,0,0,100,0,0,100,0,100,0,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,0,0,100,100,0,100,0,0,100,100,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,100,0,0,0,100,100,0,100,0,100,100,100,100,100,0,100,100,100,100,0,0,0}
614.04; 175; 45.7143; 49.816; {100,0,0,0,0,0,100,0,100,0,0,100,0,0,100,100,0,100,100,0,100,0,100,100,100,100,100,100,0,100,0,0,0,0,0,100,0,100,0,100,100,100,100,100,0,100,100,0,0,100,0,100,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100,0,100,0,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,0,0,100,100,0,100,0,0,100,100,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,0,100,0,0,0,100,100,0,100,100,100,100,100,0,100,100,100,100,0,0,0,100,100,0,0,100,100,100,100,100}
615.06; 176; 46.5909; 49.8837; {100,0,0,0,0,0,100,0,100,0,0,100,0,0,100,100,0,100,100,0,100,0,100,100,100,100,100,0,100,0,0,0,0,0,100,0,100,0,100,100,100,100,100,0,100,100,0,0,100,0,100,0,100,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,0,0,100,100,0,0,0,100,100,0,100,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,0,100,0,0,0,100,100,0,100,100,100,100,100,0,100,100,100,100,0,0,0,100,100,0,0,100,100,100,100,100,100,100,100,100,100,0,0}
616.08; 170; 45.2941; 49.778; {100,0,0,0,0,0,100,0,100,0,0,100,0,0,100,0,100,100,0,100,0,100,100,100,100,100,0,100,0,0,0,0,0,100,0,100,0,100,100,100,100,0,100,100,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,0,0,100,100,0,0,0,100,100,0,100,100,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,0,100,0,0,100,0,100,100,100,100,100,0,100,100,100,100,0,0,0,100,100,0,0,100,100,100,100,100,100,100,100,0,0,0,100,0,100}
617.1; 170; 45.2941; 49.778; {100,0,0,0,0,0,100,0,100,0,0,100,0,0,100,0,100,100,0,100,0,100,100,100,100,100,0,0,0,0,0,100,0,100,0,100,100,100,100,0,100,100,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,100,0,0,100,100,100,100,100,100,0,100,100,0,0,100,100,0,0,0,100,100,0,100,100,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,100,0,0,100,0,100,100,100,100,100,0,100,100,100,100,0,0,0,100,100,0,0,100,100,100,100,100,100,100,100,0,0,100,0,100,0,100,100,100,100,0,0}
618.12; 172; 45.9302; 49.8341; {100,0,0,0,0,100,0,100,0,0,100,0,0,100,0,100,100,0,0,100,100,100,100,100,0,0,0,0,0,100,0,100,0,100,100,100,100,0,100,100,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,100,0,0,100,100,100,100,100,100,0,100,100,0,0,100,100,0,0,0,100,100,0,100,100,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,100,0,100,0,0,100,0,100,100,100,100,0,100,100,100,100,0,0,0,100,100,0,0,100,100,100,100,100,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,100,0,0,100,100,100,0}
619.14; 172; 47.093; 49.9154; {100,0,0,0,100,0,100,0,0,100,0,0,100,0,100,100,0,0,100,100,100,100,100,0,0,0,0,0,100,0,100,0,100,100,100,100,0,100,100,0,0,100,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,100,0,0,100,100,100,100,100,100,0,100,100,0,0,100,100,0,0,0,100,100,0,100,100,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,100,0,100,0,0,100,0,100,100,100,100,0,100,100,100,100,0,0,0,100,100,0,0,100,100,100,100,100,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,100}
620.16; 168; 46.4286; 49.8723; {100,0,0,0,100,0,100,0,0,100,0,0,100,0,100,100,0,0,100,100,100,100,100,0,0,0,0,0,100,0,0,100,100,0,100,100,0,0,100,0,100,0,100,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,100,0,0,100,100,100,100,100,100,0,100,100,0,0,100,100,0,0,100,100,0,100,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,100,0,100,0,0,100,0,100,100,100,100,0,100,100,100,0,0,0,0,0,100,100,100,100,100,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,100,0,0,0,100,100,100}
621.18; 172; 45.9302; 49.8341; {100,0,0,0,100,0,100,0,0,100,0,0,100,0,100,100,0,0,100,100,100,100,100,0,0,0,0,0,100,0,0,100,100,0,100,100,0,0,100,0,100,0,100,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,100,0,0,100,100,100,100,100,100,0,100,100,0,0,100,0,0,100,100,0,100,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,100,0,0,100,0,100,100,100,100,0,100,100,100,0,0,0,0,100,100,100,100,100,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,100,0,0,0,100,100,100,0,0,100,100,0,100,0}
622.2; 173; 45.0867; 49.758; {100,0,0,0,100,0,100,0,0,100,0,0,100,0,100,100,0,0,100,100,100,100,100,0,0,0,0,0,100,0,0,100,100,100,100,0,0,100,0,100,0,100,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,100,100,100,100,100,100,0,100,0,0,100,0,0,100,100,0,100,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,100,0,0,100,0,100,100,100,100,0,100,100,100,0,0,0,100,100,100,100,100,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,0,100,100,100,0,0,100,0,100,100,0,0,0,100,100,100,0,0,100,100,0,100,0,0,0,0,100,0,0}
623.22; 181; 43.0939; 49.5208; {100,0,0,0,100,0,100,0,0,100,0,0,100,0,100,100,0,0,100,100,100,100,100,0,0,0,0,100,0,0,100,100,100,100,0,0,100,0,100,0,100,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,100,100,100,100,100,0,100,0,0,100,0,0,100,100,0,100,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,100,0,0,100,0,100,100,100,100,0,100,100,0,0,0,100,100,100,100,100,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,0,100,100,100,0,0,100,0,100,100,0,0,0,100,100,100,0,0,100,100,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100}
624.24; 179; 41.8994; 49.3395; {100,0,0,0,100,0,100,0,0,0,0,100,0,100,100,0,0,100,100,100,100,100,0,0,0,0,100,0,0,100,100,100,100,0,0,100,0,100,0,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,100,100,100,100,100,0,100,0,0,100,0,0,100,100,0,100,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,100,0,0,100,0,100,100,100,0,100,100,0,0,0,100,100,100,100,100,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,0,100,100,100,0,0,100,0,100,100,0,0,0,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0}
625.26; 179; 40.2235; 49.0349; {0,0,0,100,0,100,0,0,0,0,100,0,100,100,0,0,100,100,100,100,0,0,0,0,100,0,0,100,100,100,0,0,100,0,100,0,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,100,100,100,100,100,0,100,0,0,100,0,0,100,100,0,100,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,100,0,0,100,0,100,100,100,0,100,100,0,0,0,100,100,100,100,100,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,0,100,100,100,0,0,100,0,100,100,0,0,0,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0}
626.28; 180; 38.8889; 48.7498; {0,0,0,100,0,100,0,0,0,0,100,0,100,100,0,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,0,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,100,100,100,0,100,0,0,100,0,0,100,0,100,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,100,0,0,100,0,100,100,100,0,100,100,0,0,0,100,100,100,100,100,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,0,100,100,100,0,0,100,100,100,0,0,0,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100}
627.3; 182; 36.2637; 48.0762; {0,0,0,0,100,0,0,0,0,100,0,100,100,0,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,0,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,100,100,100,0,100,0,0,100,0,0,100,0,100,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,100,0,100,100,0,100,100,0,0,0,100,100,100,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,0,100,100,100,0,0,100,100,100,0,0,0,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100}
628.32; 184; 35.3261; 47.7983; {0,0,0,0,100,0,0,0,0,100,0,100,100,0,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,100,100,100,0,100,0,0,100,0,100,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,100,0,100,100,0,100,100,0,0,0,100,100,100,100,100,0,0,0,100,0,100,100,100,100,0,0,100,0,100,100,100,0,0,100,100,100,0,0,0,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0}
629.34; 184; 35.3261; 47.7983; {0,0,0,0,0,0,0,0,100,0,100,100,0,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,100,100,100,0,100,0,0,100,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,100,0,100,100,0,100,100,0,0,0,100,100,100,100,100,0,0,0,100,0,100,100,100,0,0,100,0,100,100,100,0,0,100,100,100,0,0,0,100,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,100,0,0,100,100,100}
630.36; 189; 37.037; 48.2904; {0,0,0,0,0,0,0,0,100,0,100,100,0,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,100,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,100,100,100,0,100,0,0,100,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,0,100,0,100,100,0,100,100,0,0,0,100,100,100,100,0,0,0,100,0,100,100,100,0,0,100,0,100,100,100,0,0,100,100,100,0,0,0,100,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,100,0,0,100,100,100,100,0,100,100,0,100,0,0,0,100,100}
631.38; 182; 36.2637; 48.0762; {0,0,0,0,0,0,0,0,100,0,100,0,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,100,100,100,0,0,0,100,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,0,100,0,0,0,100,100,100,100,0,0,0,100,0,100,100,100,0,0,100,0,100,100,100,0,0,100,100,100,0,0,0,100,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,100,100,100,0,100,100,0,100,0,0,0,100,100,100,100,0,0}
632.4; 181; 37.0166; 48.2849; {0,0,0,0,0,0,0,0,100,0,100,0,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,100,100,100,0,0,100,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,0,100,0,0,0,100,100,100,100,0,0,0,100,0,100,100,100,0,0,100,0,100,100,100,0,0,100,100,100,0,0,0,100,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,100,100,100,0,100,100,0,100,0,0,0,100,100,100,100,0,0,0,100,0}
633.42; 181; 38.1215; 48.5685; {0,0,0,0,0,0,0,0,100,100,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,100,100,100,0,0,100,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,100,100,100,0,100,100,0,100,0,0,0,100,100,100,100,0,0,0,100,0,100,0,0,100,100,100,0}
634.44; 187; 37.9679; 48.5307; {0,0,0,0,0,0,0,0,100,100,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,100,100,100,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,0,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,100,100,100,0,100,0,100,0,0,0,100,100,100,100,0,0,0,100,0,100,0,0,100,100,100,0,100,0,100,0,0,100,0,0,100,0}
635.46; 191; 39.7906; 48.9466; {0,0,0,0,0,0,0,0,100,100,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,100,100,100,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,0,0,0,100,0,100,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,100,100,100,0,100,0,100,0,0,100,100,100,100,0,0,0,100,0,100,0,0,100,100,100,0,100,0,100,0,0,100,0,0,100,0,0,100,100,100,100,100,100}
636.48; 192; 40.1042; 49.0109; {0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,100,100,100,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,100,0,100,100,100,0,0,100,100,100,0,0,100,0,0,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,100,100,100,0,100,0,100,0,0,100,100,100,0,0,0,100,0,100,0,0,100,100,100,0,100,0,100,0,0,100,0,0,100,0,0,100,100,100,100,100,100,100,0,0,100,100,0,100}
637.5; 190; 38.4211; 48.6408; {0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,100,100,100,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,100,0,100,100,100,0,0,100,100,100,0,0,100,0,0,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,0,100,100,100,0,100,0,100,0,0,100,100,100,0,0,0,100,0,100,0,0,100,100,100,0,100,0,100,0,0,100,0,0,100,0,100,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,100}
638.52; 186; 36.5591; 48.1596; {0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,100,100,0,100,0,0,100,100,0,0,0,0,0,0,0,0,100,0,100,0,100,0,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,0,100,100,100,0,0,100,100,100,0,0,100,0,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,0,100,100,100,0,100,0,100,0,0,100,100,100,0,0,0,100,0,100,0,100,100,100,0,100,0,0,0,0,0,100,0,100,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,100,0}
639.54; 188; 35.1064; 47.7303; {0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,100,100,0,100,0,0,100,100,0,0,0,0,0,0,0,0,100,0,100,0,100,0,100,0,100,100,0,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,100,0,0,100,0,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,0,100,100,100,0,100,0,100,0,0,100,100,100,0,0,100,0,100,0,100,100,100,0,100,0,0,0,0,0,100,0,100,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0}
640.56; 187; 34.2246; 47.4461; {0,0,0,0,0,0,0,100,100,100,100,0,0,100,0,0,100,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,100,100,0,100,0,0,100,100,0,0,0,0,0,0,0,0,100,0,100,0,100,0,100,0,100,0,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,0,100,100,100,0,100,100,0,100,100,100,0,0,100,0,100,0,100,100,100,0,100,0,0,0,0,0,100,0,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0}
641.58; 182; 35.7143; 47.9157; {0,0,0,0,0,0,0,100,100,100,100,0,100,0,0,100,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,100,100,0,100,0,0,100,100,0,0,0,0,0,0,0,0,100,0,100,100,0,100,0,100,0,0,0,0,100,100,0,0,100,100,100,0,0,100,100,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,100,100,100,0,100,100,0,100,100,100,0,0,0,100,0,100,100,100,0,100,0,0,0,0,0,100,0,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,100}
642.6; 181; 33.7017; 47.2691; {0,0,0,0,0,0,0,100,100,100,0,100,0,0,100,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,100,0,100,0,0,100,100,0,0,0,0,0,0,0,0,100,0,100,100,0,100,0,100,0,0,0,0,100,100,0,0,100,100,0,0,100,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,100,100,100,0,100,100,0,100,100,0,0,0,100,100,100,100,0,100,0,0,0,0,0,100,0,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,0,100,0,100,0,0,0,100,0,0,0}
643.62; 184; 30.4348; 46.0131; {0,0,0,0,0,0,0,100,100,100,0,100,0,0,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,0,0,100,0,100,100,0,100,0,100,0,0,0,0,100,0,0,100,0,0,100,100,0,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,100,100,100,0,100,0,100,100,0,0,0,100,100,100,100,0,100,0,0,0,0,0,100,0,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100}
644.64; 189; 30.1587; 45.8947; {0,0,0,0,0,0,0,100,100,100,0,100,0,0,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,0,0,100,0,100,100,0,100,0,100,0,0,0,0,100,0,0,100,0,0,100,100,0,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,100,100,0,100,0,100,100,0,0,0,100,100,100,100,0,100,0,0,0,0,100,0,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,100}
645.66; 183; 28.9617; 45.3585; {0,0,0,0,0,0,0,100,100,100,0,100,0,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,0,100,0,0,0,0,100,100,100,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,100,100,0,0,100,100,0,0,0,100,100,100,100,0,100,0,0,0,0,100,0,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,100,0,0,0}
