time; n; mu_cfp; std_cfp; rawData_cfp 
183.6; 178; 60.1124; 48.9668; {0,100,100,100,100,100,0,0,0,0,100,100,0,100,100,100,0,100,100,100,0,0,0,100,100,100,100,0,100,0,0,100,100,100,100,0,100,0,0,0,0,100,100,0,0,100,100,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,0,0,0,100,100,100,0,100,0,0,100,100,100,0,0,0,0,0,100,0,0,100,100,100,0,100,0,100,0,100,100,0,100,100,0,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,100,100,0,0,100,0,0,0,100,0,100,100,100,100,0,0,100,100,0,0,0,0,100,0,100,0,100,0,0,0,100,100,0}
184.62; 183; 60.6557; 48.8514; {0,100,100,100,100,100,0,0,0,0,100,100,0,100,100,100,0,100,100,100,0,0,0,100,100,100,100,0,100,0,0,100,100,100,100,0,100,0,0,0,0,100,100,0,0,100,100,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,0,0,0,100,100,100,0,100,0,0,100,100,100,0,0,0,0,0,100,0,0,100,100,100,0,100,0,100,0,100,100,0,100,100,0,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,100,100,0,0,100,0,0,0,100,0,100,100,100,100,0,0,100,100,0,0,0,0,100,0,100,0,100,0,0,0,100,100,0,0,100,100,100,100,100,100}
185.64; 182; 59.3407; 49.1198; {0,100,100,100,100,100,0,0,0,0,100,100,0,100,100,100,0,100,100,100,0,0,0,100,100,100,100,0,100,0,0,100,100,100,100,0,100,0,0,0,0,100,100,0,0,100,100,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,0,0,0,100,100,100,0,100,0,0,100,100,100,0,0,0,0,0,100,0,0,100,100,100,0,100,0,100,0,100,100,0,100,100,0,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,100,0,0,100,0,0,0,100,100,100,100,0,0,100,100,0,0,0,0,100,0,100,0,100,0,0,100,100,0,0,100,100,100,100,100,100,0,0,0,0,0,100}
186.66; 185; 57.8378; 49.3819; {0,100,100,100,100,100,0,0,0,0,100,100,0,100,100,100,0,100,100,100,0,0,0,100,100,100,0,100,0,0,100,100,100,100,0,100,0,0,0,0,100,100,0,0,100,100,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,0,0,100,0,0,100,100,100,0,100,0,100,0,100,100,0,100,100,0,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,100,0,0,100,0,0,0,100,100,100,100,0,0,100,100,0,0,0,0,100,0,100,0,100,0,0,100,100,0,0,100,100,100,100,100,100,0,0,0,0,0,100,0,0,100,0,100,0}
187.68; 185; 56.7568; 49.5414; {0,100,100,100,100,100,0,0,0,0,100,100,0,100,100,100,0,100,100,100,0,0,100,100,100,0,100,0,0,100,100,100,100,0,100,0,0,0,0,100,100,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,0,0,100,0,0,100,100,100,0,100,0,100,0,100,100,0,100,100,0,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,100,0,0,100,0,0,0,100,100,100,100,0,0,100,100,0,0,0,0,100,0,100,0,100,0,0,100,100,0,0,100,100,100,100,100,100,0,0,0,0,0,100,0,0,100,0,100,0,100,0,0,0}
188.7; 183; 56.8306; 49.5312; {0,100,100,100,100,100,0,0,0,0,100,100,0,100,100,100,0,100,100,0,0,100,100,100,0,100,0,0,100,100,100,100,0,100,0,0,0,0,100,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,100,0,0,0,0,0,100,0,0,100,100,100,0,100,0,100,0,100,100,0,100,100,0,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,100,0,0,100,0,0,100,100,100,100,0,0,100,100,0,0,0,0,100,0,100,0,100,0,0,100,100,0,0,100,100,100,100,100,100,0,0,0,0,0,100,0,0,100,100,0,100,0,0,100,100,0,100,0}
189.72; 180; 57.7778; 49.3914; {0,100,100,100,100,100,0,0,0,0,100,100,0,100,100,100,0,100,100,0,0,100,100,100,0,100,0,0,100,100,100,100,0,100,0,0,0,0,100,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,100,0,0,0,0,0,100,0,0,100,100,100,100,0,100,0,100,100,0,100,100,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,100,0,0,100,0,100,100,100,100,0,0,100,0,0,0,0,100,0,100,0,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,0,100,0,0,100,100,0,100,0,0,100,100,0,100,0,100,100,100,0}
190.74; 180; 58.3333; 49.3007; {0,100,100,100,100,100,0,0,100,100,0,100,100,100,0,100,100,0,0,100,100,100,0,100,0,0,100,100,100,100,0,100,0,0,0,0,100,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,100,0,0,0,0,0,100,0,0,100,100,100,100,0,100,0,100,100,0,100,100,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,0,0,100,0,100,100,100,0,0,100,0,0,0,0,100,0,100,0,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,0,100,0,0,100,0,100,0,0,100,100,0,100,0,100,100,100,0,100,100,100,100,0}
191.76; 178; 58.9888; 49.1854; {0,100,100,100,100,0,0,100,100,0,100,100,100,0,100,100,0,0,100,100,0,100,0,0,100,100,100,100,0,100,0,0,0,0,100,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,100,0,0,0,0,100,0,0,100,100,100,100,0,100,0,100,100,0,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,0,0,100,0,100,100,100,0,0,100,0,0,0,0,100,0,100,0,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,0,100,0,0,100,100,0,0,100,100,0,100,0,100,100,100,0,100,100,100,100,0,100,100,100,100,0}
192.78; 178; 58.9888; 49.1854; {0,100,100,100,100,0,0,100,100,0,100,100,100,0,100,100,0,100,100,0,100,0,0,100,100,100,100,0,100,0,0,0,0,100,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,100,0,0,0,0,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,0,0,100,0,100,100,100,0,0,100,0,0,0,0,100,0,100,0,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,0,100,0,0,100,100,0,0,100,100,0,100,0,100,100,100,0,100,100,100,100,0,100,100,100,100,0,100,0,100,0,0}
193.8; 172; 59.3023; 49.1271; {0,100,100,100,100,0,0,100,100,0,100,100,100,0,100,100,0,100,100,0,100,0,0,100,100,100,100,0,100,0,0,0,100,0,100,100,0,100,0,0,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,100,0,0,0,0,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,0,0,100,0,100,100,100,0,0,100,0,0,0,0,100,0,100,0,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,0,100,0,0,100,100,0,0,100,0,100,0,100,100,100,0,100,100,100,100,0,100,100,100,100,0,0,100,0,0,100,100,100,100}
194.82; 167; 61.0778; 48.7574; {0,100,100,100,100,0,0,100,100,0,100,100,100,0,100,0,100,100,0,100,0,0,100,100,100,100,0,0,0,0,100,0,100,100,0,100,0,0,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,0,0,0,0,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,0,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,100,0,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100}
195.84; 166; 62.0482; 48.5267; {0,100,100,100,100,0,0,100,100,0,100,100,100,0,100,0,100,100,0,100,0,0,100,100,100,0,0,0,0,100,0,100,100,0,100,0,0,100,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,0,0,0,0,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,100,100,0,0,100,0,0,100,100,100,100,100,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100}
196.86; 172; 62.2093; 48.4864; {0,100,100,100,100,0,0,100,100,0,100,100,100,0,100,0,100,100,0,100,0,0,100,100,100,0,0,0,0,100,0,100,100,0,100,0,0,100,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,0,0,0,0,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,100,100,0,0,100,0,100,100,100,100,100,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0}
197.88; 187; 62.5668; 48.395; {0,100,100,100,100,0,0,100,100,0,100,100,100,0,100,100,100,0,100,0,0,100,100,100,0,0,0,0,100,0,100,100,0,100,0,0,100,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,0,0,0,0,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,100,100,0,0,100,0,100,100,100,100,100,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0,100,100,0,0,0,100,100,100,100,100,100,0,0,100,100,0}
198.9; 192; 60.4167; 48.9029; {0,100,100,100,100,0,0,100,100,0,100,100,100,0,100,100,0,100,0,0,100,100,100,0,0,0,100,0,100,100,0,0,0,100,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,100,100,0,0,100,0,100,100,100,100,100,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,100,100,0,0,0,100,100,100,100,100,100,0,0,100,100,0,0,0,100,0,0,0,100,100,100,0,100,0}
199.92; 197; 59.8985; 49.0104; {0,100,100,100,0,0,100,100,0,100,100,100,0,100,100,0,100,0,0,100,100,100,0,0,0,100,0,100,100,0,0,0,100,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,100,100,0,0,100,0,100,100,100,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,0,0,0,100,100,100,100,100,0,0,100,100,0,0,0,100,0,0,0,100,100,100,0,100,0,100,100,0,0,0,100,100,100,0,0}
200.94; 199; 59.2965; 49.1282; {0,100,100,100,0,0,100,100,0,100,100,0,100,100,0,0,0,100,100,100,0,0,0,100,0,100,100,0,0,0,100,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,100,100,0,0,100,0,100,100,100,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,100,100,100,100,0,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,0,0,100,100,100,100,100,0,0,100,100,0,0,0,100,0,0,0,100,100,100,0,100,0,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0,100,100,0}
201.96; 210; 57.1429; 49.4872; {0,100,100,100,0,0,100,100,0,100,100,0,100,100,0,0,0,100,100,100,0,0,0,100,0,100,100,0,0,0,100,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,100,100,0,0,100,0,100,100,100,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,100,100,100,100,0,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,0,0,100,100,100,100,100,0,0,100,0,0,0,100,0,0,0,100,100,100,0,100,0,100,100,0,0,0,100,0,0,100,100,100,100,0,100,0,100,100,0,0,100,0,100,100,0,100,0,0,0,100,0,0,0,100}
202.98; 211; 56.872; 49.5255; {0,100,100,100,0,0,100,100,0,100,100,0,100,100,0,0,0,100,100,100,0,0,0,100,0,100,0,0,0,100,100,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,0,100,0,100,100,100,0,100,0,0,0,100,0,100,100,0,0,100,0,100,100,100,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,100,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,0,0,100,100,100,100,100,0,0,100,0,0,0,100,0,0,0,100,100,100,0,100,0,100,100,0,0,0,100,0,0,100,100,100,100,0,100,0,100,100,0,0,100,0,100,100,0,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100}
204; 213; 56.338; 49.5967; {0,100,100,100,0,0,100,100,0,100,100,0,100,100,0,0,0,100,100,100,0,0,0,100,0,100,0,0,0,100,100,100,100,100,0,100,100,100,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,100,100,0,0,0,100,0,100,100,0,0,100,0,100,100,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0,0,100,100,100,100,100,0,0,100,0,0,0,100,0,0,0,100,100,100,0,100,0,100,0,0,0,100,0,0,100,100,100,100,0,100,0,100,100,0,0,100,0,100,100,0,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100,0,0,0,100,100,100,0,100,100,0,100}
205.02; 212; 57.5472; 49.4272; {0,100,100,100,0,0,100,100,0,100,100,0,100,100,0,0,0,100,100,100,0,0,0,0,100,0,0,0,100,100,100,100,100,0,100,100,100,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,100,100,0,0,100,0,100,100,0,0,100,0,100,100,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0,0,100,100,100,100,100,0,0,100,0,0,0,100,0,0,0,100,100,100,0,100,0,100,0,0,0,100,0,0,100,100,100,100,0,100,100,100,0,100,0,100,100,0,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100,0,0,100,100,100,0,100,100,0,100,100,100,0,100}
206.04; 206; 57.2816; 49.467; {0,100,100,100,0,0,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,0,100,0,0,0,100,100,100,100,100,0,100,100,100,0,0,0,100,0,0,0,100,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,100,100,0,0,100,0,100,100,0,100,0,100,100,100,0,0,0,100,0,100,100,0,100,0,100,0,100,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0,0,100,100,100,100,100,0,0,100,0,0,0,100,0,0,0,100,100,0,100,0,100,0,0,0,100,0,0,100,100,100,100,0,100,100,100,0,100,0,100,100,0,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100,0,0,100,100,100,0,100,100,0,100,100,100,0,100,0,100,100,0}
207.06; 201; 56.2189; 49.6117; {0,100,100,100,0,0,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,0,100,0,0,0,100,100,100,100,100,0,100,100,100,0,0,100,0,0,0,100,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,100,100,0,0,100,0,100,100,0,100,0,100,100,100,0,0,0,100,0,100,0,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,0,0,100,0,0,100,100,100,100,0,0,100,0,0,0,100,0,0,0,100,100,0,100,0,100,0,0,0,100,0,0,100,100,100,100,0,100,100,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,100,0,100,100,0,100,0,0,100,0,0,0,100}
208.08; 203; 57.1429; 49.4872; {0,100,100,100,0,0,100,0,100,0,100,0,0,0,100,100,100,0,0,0,100,0,0,0,100,100,100,100,100,0,100,100,100,0,0,100,0,0,0,100,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,100,100,0,0,100,0,100,100,0,100,0,100,100,100,0,0,0,100,0,100,0,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,0,100,0,0,100,100,100,100,0,0,100,0,0,0,100,0,0,0,100,100,0,100,0,100,0,0,0,100,0,0,100,100,100,100,0,100,100,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,100,0,100,100,0,100,0,0,100,0,0,0,100,100,0,100,100,100,100}
209.1; 197; 56.3452; 49.5958; {0,100,100,0,0,100,0,100,0,100,0,0,100,100,100,0,0,0,100,0,0,100,100,100,100,0,100,100,100,0,0,100,0,0,0,100,0,0,0,0,0,100,100,100,100,100,0,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,100,100,0,0,100,0,100,100,0,100,0,100,100,100,0,0,0,100,0,100,0,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0,0,100,0,0,100,100,100,100,0,0,100,0,0,0,100,0,0,0,100,100,0,100,0,100,0,0,0,100,0,0,100,100,100,100,0,100,100,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100,0,0,100,100,100,0,100,0,100,100,0,100,0,100,100,0,100,0,0,100,0,0,0,100,100,0,100,100,100,100,0}
210.12; 191; 56.0209; 49.6361; {0,100,100,0,0,100,0,100,0,100,0,0,100,100,100,0,0,0,100,0,0,100,100,100,100,0,100,100,100,0,0,100,0,0,0,100,0,0,0,0,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,0,100,100,0,100,0,100,100,100,0,0,0,100,0,100,0,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0,0,100,0,0,100,100,100,100,0,0,100,0,0,0,100,0,0,0,100,100,0,100,0,100,0,0,0,100,0,0,100,100,100,100,0,100,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100,0,0,100,100,100,0,100,0,100,100,0,100,0,100,100,0,100,0,0,100,0,0,0,100,100,0,100,100,100,100,0}
211.14; 188; 57.4468; 49.4424; {0,100,100,0,0,100,0,100,0,100,0,0,100,100,100,0,0,0,100,0,0,100,100,100,100,0,100,100,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,0,100,100,0,100,0,100,100,100,0,0,0,100,0,100,0,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,100,0,0,0,100,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,0,100,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100,0,0,100,100,100,0,100,0,100,100,0,100,0,100,100,100,0,100,0,0,0,100,100,0,100,100,100,100,0,100,100,100,100,100}
212.16; 187; 57.2193; 49.476; {0,100,100,0,0,100,0,100,0,100,0,0,100,100,100,0,0,0,100,0,0,100,100,100,100,0,100,0,0,100,0,0,0,0,0,0,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,0,100,100,0,100,0,100,100,100,0,0,0,0,100,0,100,100,0,100,100,100,100,0,100,100,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,0,0,0,100,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,0,100,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100,0,0,100,100,100,0,100,0,100,100,0,100,0,100,100,100,0,100,0,0,0,100,100,0,100,100,100,100,0,100,100,100,100,100,100,100,100,0}
213.18; 191; 56.5445; 49.5698; {0,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0,100,0,0,100,100,100,100,0,100,0,0,100,0,0,0,0,0,0,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,0,100,100,0,100,0,100,100,100,0,0,0,0,100,0,100,100,0,100,100,100,100,0,100,100,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,0,0,0,100,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,0,100,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100,0,0,100,100,100,0,100,0,100,100,0,100,0,100,100,100,100,0,0,0,100,0,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,0,0,0,100,0}
214.2; 196; 57.6531; 49.4108; {0,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0,100,0,0,100,100,100,100,0,100,0,0,100,0,0,0,0,0,0,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,0,100,100,0,100,0,100,100,100,0,0,0,0,100,0,100,0,100,100,100,100,0,100,100,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,0,0,0,100,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100,0,0,100,100,100,0,100,0,100,100,0,100,0,100,100,100,100,0,0,0,100,0,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,0,0,0,100,0,100,100,100,100,100,100,0,100}
215.22; 203; 56.6502; 49.5557; {0,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0,100,0,0,100,100,100,100,0,100,0,0,100,0,0,0,0,0,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,0,0,100,0,100,100,0,100,0,100,100,100,0,0,0,0,100,0,100,0,100,100,100,100,0,100,100,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,0,0,0,100,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100,0,0,100,100,100,0,100,0,100,100,0,100,0,100,100,100,100,0,0,0,100,0,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,0,0,0,100,0,100,100,100,100,100,100,0,100,0,0,0,0,100,100,0,0,100}
216.24; 212; 55.6604; 49.6785; {0,100,0,0,100,0,0,0,0,100,100,100,0,0,0,100,0,0,100,100,100,100,0,100,0,0,100,0,0,0,0,0,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,0,0,100,100,0,100,0,100,100,100,0,0,0,0,100,0,100,0,100,100,100,100,0,100,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,0,0,0,100,0,0,0,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,0,100,100,0,0,0,100,0,0,0,0,0,0,100,100,100,0,0,100,100,100,0,0,100,0,100,0,100,100,100,100,0,0,0,100,0,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,0,0,0,100,0,100,100,100,100,100,100,0,100,0,0,0,0,100,100,0,0,100,100,100,0,0,0,100,100,100,0,100,0,100,100,100,0,100,0,100}
217.26; 218; 54.5872; 49.7891; {0,100,0,0,100,0,0,0,0,100,100,100,0,0,0,100,0,0,100,100,100,100,0,100,0,0,100,0,0,0,0,0,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,0,100,100,0,0,100,0,100,100,0,0,100,100,0,100,0,100,100,100,0,0,0,0,100,0,100,0,100,100,100,100,0,100,100,100,100,100,100,0,0,100,0,100,100,100,0,0,0,0,0,100,0,0,0,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,100,0,0,0,100,0,0,0,0,0,0,100,100,100,0,0,100,100,100,0,0,0,100,0,100,100,100,100,0,0,0,100,0,100,100,100,0,100,100,100,100,100,100,100,100,0,100,0,0,0,0,100,100,100,100,100,100,0,100,0,0,0,0,100,100,0,0,100,100,100,0,0,0,100,100,100,0,100,0,100,100,100,0,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,0,0}
