time; n; mu_gfp; std_gfp; rawData_gfp 
616.08; 170; 54.7059; 49.778; {0,100,100,100,100,100,0,100,0,100,100,0,100,100,0,100,0,0,100,0,100,0,0,0,0,0,100,0,100,100,100,100,100,0,100,0,100,0,0,0,0,100,0,0,100,100,0,100,0,100,0,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100,0,100,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0,0,100,100,100,0,0,100,0,0,100,100,100,100,0,100,100,100,0,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,0,100,0,100,100,0,100,0,0,0,0,0,100,0,0,0,0,100,100,100,0,0,100,100,0,0,0,0,0,0,0,0,100,100,100,0,100,0}
617.1; 170; 54.7059; 49.778; {0,100,100,100,100,100,0,100,0,100,100,0,100,100,0,100,0,0,100,0,100,0,0,0,0,0,100,100,100,100,100,0,100,0,100,0,0,0,0,100,0,0,100,100,0,100,0,100,0,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,100,0,0,100,100,100,0,0,100,0,0,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,0,100,100,0,100,0,0,0,0,0,100,0,0,0,0,100,100,100,0,0,100,100,0,0,0,0,0,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100}
618.12; 172; 54.0698; 49.8341; {0,100,100,100,100,0,100,0,100,100,0,100,100,0,100,0,0,100,100,0,0,0,0,0,100,100,100,100,100,0,100,0,100,0,0,0,0,100,0,0,100,100,0,100,0,100,0,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,100,0,0,100,100,100,0,0,100,0,0,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100,0,100,100,0,100,0,0,0,0,100,0,0,0,0,100,100,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,0,0,100,100,0,0,0,100}
619.14; 172; 52.907; 49.9154; {0,100,100,100,0,100,0,100,100,0,100,100,0,100,0,0,100,100,0,0,0,0,0,100,100,100,100,100,0,100,0,100,0,0,0,0,100,0,0,100,100,0,100,0,100,0,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,100,0,0,100,100,100,0,0,100,0,0,100,100,100,100,0,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100,0,100,100,0,100,0,0,0,0,100,0,0,0,0,100,100,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,0}
620.16; 168; 53.5714; 49.8723; {0,100,100,100,0,100,0,100,100,0,100,100,0,100,0,0,100,100,0,0,0,0,0,100,100,100,100,100,0,100,100,0,0,100,0,0,100,100,0,100,0,100,0,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,100,0,0,100,100,0,0,100,0,0,100,100,100,100,0,100,0,100,100,100,100,100,0,100,100,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,0,100,100,100,0,0,0}
621.18; 172; 54.0698; 49.8341; {0,100,100,100,0,100,0,100,100,0,100,100,0,100,0,0,100,100,0,0,0,0,0,100,100,100,100,100,0,100,100,0,0,100,0,0,100,100,0,100,0,100,0,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,100,0,100,100,0,0,100,0,0,100,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,100,0,0,0,0,100,0,0,0,100,100,100,100,0,0,0,0,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,0,100,100,100,0,0,0,100,100,0,0,100,0,100}
622.2; 173; 54.9133; 49.758; {0,100,100,100,0,100,0,100,100,0,100,100,0,100,0,0,100,100,0,0,0,0,0,100,100,100,100,100,0,100,100,0,0,0,0,100,100,0,100,0,100,0,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,100,0,0,0,0,0,0,100,0,100,100,0,100,100,0,0,100,0,0,100,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,100,0,0,0,0,100,0,0,0,100,100,100,0,0,0,0,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,0,100,0,0,0,100,100,0,100,0,0,100,100,100,0,0,0,100,100,0,0,100,0,100,100,100,100,0,100,100}
623.22; 181; 56.9061; 49.5208; {0,100,100,100,0,100,0,100,100,0,100,100,0,100,0,0,100,100,0,0,0,0,0,100,100,100,100,0,100,100,0,0,0,0,100,100,0,100,0,100,0,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,100,0,0,0,0,0,100,0,100,100,0,100,100,0,0,100,0,0,100,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,100,0,0,0,0,100,0,0,100,100,100,0,0,0,0,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,0,100,0,0,0,100,100,0,100,0,0,100,100,100,0,0,0,100,100,0,0,100,0,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,100,0}
624.24; 179; 58.1006; 49.3395; {0,100,100,100,0,100,0,100,100,100,100,0,100,0,0,100,100,0,0,0,0,0,100,100,100,100,0,100,100,0,0,0,0,100,100,0,100,0,100,0,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,100,0,0,0,0,0,100,0,100,100,0,100,100,0,0,100,0,0,100,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,100,0,0,0,100,0,0,100,100,100,0,0,0,0,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,0,100,0,0,0,100,100,0,100,0,0,100,100,100,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100}
625.26; 179; 59.7765; 49.0349; {100,100,100,0,100,0,100,100,100,100,0,100,0,0,100,100,0,0,0,0,100,100,100,100,0,100,100,0,0,0,100,100,0,100,0,100,0,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,100,0,0,0,0,0,100,0,100,100,0,100,100,0,0,100,0,0,100,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,100,0,0,0,100,0,0,100,100,100,0,0,0,0,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,0,100,0,0,0,100,100,0,100,0,0,100,100,100,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100}
626.28; 180; 61.1111; 48.7498; {100,100,100,0,100,0,100,100,100,100,0,100,0,0,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,100,0,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,100,0,0,0,100,0,100,100,0,100,100,0,100,0,0,100,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,100,0,0,0,100,0,0,100,100,100,0,0,0,0,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0}
627.3; 182; 63.7363; 48.0762; {100,100,100,100,0,100,100,100,100,0,100,0,0,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,100,0,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,100,0,0,0,100,0,100,100,0,100,100,0,100,0,0,100,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,0,100,100,0,100,0,0,100,0,0,100,100,100,0,0,0,0,0,100,100,0,100,0,100,0,0,0,0,100,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,100,100,100,0}
628.32; 184; 64.6739; 47.7983; {100,100,100,100,0,100,100,100,100,0,100,0,0,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,100,0,100,100,0,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,0,100,100,0,100,0,0,100,0,0,100,100,100,0,0,0,0,0,100,100,100,0,100,0,0,0,0,100,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,100,100,100,0,0,100,100,100,100,100}
629.34; 184; 64.6739; 47.7983; {100,100,100,100,100,100,100,100,0,100,0,0,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,100,0,100,100,0,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,0,100,100,0,100,0,0,100,0,0,100,100,100,0,0,0,0,0,100,100,100,0,100,0,0,0,100,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,100,100,100,0,0,100,100,100,100,100,0,100,100,0,0,0}
630.36; 189; 62.963; 48.2904; {100,100,100,100,100,100,100,100,0,100,0,0,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,0,100,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,0,100,100,0,100,0,0,100,0,0,100,100,100,0,0,0,0,100,100,100,0,100,0,0,0,100,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,100,100,100,0,0,100,100,100,100,100,0,100,100,0,0,0,0,100,0,0,100,0,100,100,100,0,0}
631.38; 182; 63.7363; 48.0762; {100,100,100,100,100,100,100,100,0,100,0,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,100,0,0,0,100,100,100,0,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,0,100,0,100,0,0,100,0,100,100,100,0,0,0,0,100,100,100,0,100,0,0,0,100,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,0,100,100,100,100,0,100,100,0,0,0,100,0,0,100,0,100,100,100,0,0,0,0,100,100}
632.4; 181; 62.9834; 48.2849; {100,100,100,100,100,100,100,100,0,100,0,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,0,0,0,100,100,0,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,0,100,0,100,0,0,100,0,100,100,100,0,0,0,0,100,100,100,0,100,0,0,0,100,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,0,100,100,100,100,0,100,100,0,0,0,100,0,0,100,0,100,100,100,0,0,0,0,100,100,100,0,100}
633.42; 181; 61.8785; 48.5685; {100,100,100,100,100,100,100,100,0,0,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,0,0,0,100,100,0,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,0,100,0,100,0,0,100,0,100,100,100,0,0,0,100,100,100,0,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,100,100,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,0,100,100,100,100,0,100,100,0,0,0,100,0,0,100,0,100,100,100,0,0,0,0,100,100,100,0,100,0,100,100,0,0,0,100}
634.44; 187; 62.0321; 48.5307; {100,100,100,100,100,100,100,100,0,0,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,0,0,0,100,100,0,100,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,0,100,0,100,0,0,100,0,100,100,100,0,0,0,100,100,100,0,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,100,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,0,0,100,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,100,0,0,0,0,100,100,100,0,100,0,100,100,0,0,0,100,0,100,0,100,100,0,100,100,0,100}
635.46; 191; 60.2094; 48.9466; {100,100,100,100,100,100,100,100,0,0,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,0,0,0,100,100,0,100,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,0,100,0,100,0,0,100,0,100,100,100,0,0,0,100,100,100,0,100,0,0,0,100,0,100,0,0,0,100,100,0,0,100,100,100,0,100,0,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,0,0,100,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,0,0,0,100,100,100,0,100,0,100,100,0,0,0,100,0,100,0,100,100,0,100,100,0,100,100,0,0,0,0,0,0}
636.48; 192; 59.8958; 49.0109; {100,100,100,100,100,100,100,100,0,0,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,0,0,0,100,100,0,100,100,0,0,100,100,100,100,100,100,100,100,100,0,100,100,0,100,0,100,0,100,0,0,100,0,100,100,100,0,0,0,100,100,100,0,100,0,0,0,100,100,0,0,0,100,100,0,100,100,100,0,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,0,0,100,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,0,0,100,100,100,0,100,0,100,100,0,0,0,100,0,100,0,100,100,0,100,100,0,100,100,0,0,0,0,0,0,0,100,100,0,0,100,0}
637.5; 190; 61.5789; 48.6408; {100,100,100,100,100,100,100,100,0,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,0,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,100,0,0,0,100,0,100,100,0,0,100,100,100,100,100,100,100,100,100,0,100,100,0,100,0,100,0,100,0,0,100,0,100,100,100,0,0,0,100,100,100,0,100,0,0,0,100,100,0,0,0,100,100,0,100,100,100,0,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,0,0,100,100,100,0,100,0,100,100,0,0,0,100,0,100,0,100,100,0,100,100,0,100,0,0,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,0}
638.52; 186; 63.4409; 48.1596; {100,100,100,100,100,100,100,100,0,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,100,0,0,100,0,100,100,0,0,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,100,0,0,100,0,100,100,100,0,0,0,100,100,100,100,0,0,0,100,100,0,0,0,100,100,0,100,100,0,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,0,0,100,100,100,0,100,0,100,0,0,0,100,0,100,100,100,100,100,0,100,0,0,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,100,0,100}
639.54; 188; 64.8936; 47.7303; {100,100,100,100,100,100,100,100,0,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,100,100,100,100,100,100,0,100,100,100,0,100,100,0,100,0,0,100,0,100,100,0,0,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,100,0,0,100,100,100,100,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,0,100,100,0,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,0,0,0,100,0,100,0,100,100,0,0,0,100,100,0,100,0,100,0,0,0,100,0,100,100,100,100,100,0,100,0,0,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100}
640.56; 187; 65.7754; 47.4461; {100,100,100,100,100,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,100,100,100,100,100,100,0,100,100,100,0,100,100,0,100,0,0,100,0,100,100,0,0,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,100,0,100,100,100,100,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,0,100,100,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,0,0,0,100,0,0,100,0,0,0,100,100,0,100,0,100,0,0,0,100,0,100,100,100,100,100,0,100,0,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,0,100,100,0,100,100,100}
641.58; 182; 64.2857; 47.9157; {100,100,100,100,100,100,100,0,0,0,0,100,0,100,100,0,0,0,100,100,0,100,100,100,100,100,100,100,0,100,100,100,0,100,100,0,100,0,0,100,0,100,100,0,0,100,100,100,100,100,100,100,100,0,100,0,0,100,0,100,0,100,100,100,100,0,0,100,100,0,0,0,100,100,0,0,0,100,100,0,100,100,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,0,0,0,100,0,0,100,0,0,0,100,100,100,0,100,0,0,0,100,0,100,100,100,100,100,0,100,0,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,0,100,100,0,100,100,100,100,0,100,0}
642.6; 181; 66.2983; 47.2691; {100,100,100,100,100,100,100,0,0,0,100,0,100,100,0,0,0,100,100,0,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,0,100,0,100,100,0,0,100,100,100,100,100,100,100,100,0,100,0,0,100,0,100,0,100,100,100,100,0,0,100,100,0,0,100,100,0,0,100,100,0,100,100,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,0,0,0,100,0,0,100,0,0,100,100,100,0,0,0,0,100,0,100,100,100,100,100,0,100,0,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,0,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0,100,100,100,0,100,100,100}
643.62; 184; 69.5652; 46.0131; {100,100,100,100,100,100,100,0,0,0,100,0,100,100,0,0,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,0,100,100,0,0,100,100,100,100,100,100,100,100,0,100,0,0,100,0,100,0,100,100,100,100,0,100,100,0,100,100,0,0,100,100,0,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,0,0,0,100,0,100,0,0,100,100,100,0,0,0,0,100,0,100,100,100,100,100,0,100,0,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,0,100,100,0,100,100,0,100,100,100,100,100,100,0,100,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0}
644.64; 189; 69.8413; 45.8947; {100,100,100,100,100,100,100,0,0,0,100,0,100,100,0,0,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,0,100,100,0,0,100,100,100,100,100,100,100,100,0,100,0,0,100,0,100,0,100,100,100,100,0,100,100,0,100,100,0,0,100,100,0,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,0,0,100,0,100,0,0,100,100,100,0,0,0,0,100,0,100,100,100,100,0,100,0,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,0,100,100,0,100,100,0,100,100,100,100,100,100,0,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,0,100,100,100,0}
645.66; 183; 71.0383; 45.3585; {100,100,100,100,100,100,100,0,0,0,100,0,100,0,0,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,0,100,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,100,100,100,0,100,100,100,100,0,0,0,100,0,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,0,0,100,100,0,0,100,100,100,0,0,0,0,100,0,100,100,100,100,0,100,0,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,0,100,100,0,100,100,0,100,100,100,100,100,0,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,0,100,100,100,0,100,100,100}
646.68; 184; 71.7391; 45.0268; {100,100,100,100,100,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,100,100,100,0,100,100,100,100,0,0,0,100,0,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,0,0,100,100,0,100,100,100,0,0,0,0,100,0,100,100,100,100,0,100,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,0,100,100,0,100,100,0,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,0,100,100,100,0,100,100,0,0,100,100,0,100,100,0,100,100}
647.7; 185; 71.8919; 44.9527; {100,100,100,100,0,0,100,0,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,100,100,100,0,100,100,100,100,0,0,0,100,0,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,0,0,100,100,0,100,100,100,0,0,0,0,100,0,100,100,100,100,0,100,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,0,100,100,100,0,100,100,0,0,100,100,0,100,100,100,100,100,0,0,100,100,0,100,100}
648.72; 186; 71.5054; 45.1389; {100,100,100,0,0,100,0,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,0,100,0,0,100,0,100,100,100,100,0,100,100,100,0,0,0,100,0,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,0,0,100,100,0,100,100,0,0,0,0,100,0,100,100,100,100,0,100,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,0,100,100,100,0,100,100,0,0,100,100,100,100,100,100,100,0,0,100,100,0,100,100,100,100,100,0,100,100,0,100}
649.74; 185; 70.8108; 45.4633; {100,100,100,0,0,100,0,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,0,100,0,0,100,0,100,100,100,100,0,100,100,100,0,0,100,0,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100,100,100,100,0,0,100,100,0,100,100,0,0,0,0,100,0,100,100,100,100,0,100,0,0,0,0,100,100,0,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,100,100,0,0,100,100,100,100,100,100,0,0,100,100,0,100,100,100,100,100,0,100,100,0,100,100,0,100,0}
650.76; 187; 71.123; 45.319; {100,100,0,0,100,0,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,0,100,0,0,100,0,100,100,100,100,0,100,100,100,0,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100,100,100,100,0,0,100,100,0,100,100,0,0,0,0,100,0,100,100,100,100,0,100,0,0,0,0,100,100,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,100,100,0,0,100,100,100,100,100,0,0,100,0,100,100,100,100,100,0,100,100,0,100,100,0,100,100,100,100,0,0,100,0,100,100,100}
651.78; 187; 72.1925; 44.805; {100,100,0,0,100,0,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,0,100,0,100,0,100,100,100,100,0,100,100,100,0,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100,100,100,100,0,0,100,100,0,100,100,0,0,0,0,100,0,100,100,100,100,0,100,0,0,0,100,100,0,100,0,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,100,100,0,0,100,100,100,100,100,0,0,100,0,100,100,100,100,100,0,100,100,0,100,100,0,100,100,100,100,0,0,100,0,100,100,100,100,100}
