time; n; mu_gfp; std_gfp; rawData_gfp 
527.34; 294; 47.9592; 49.9583; {0,100,0,0,100,100,0,0,0,0,100,0,0,100,100,100,0,0,0,100,100,100,100,100,100,100,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,0,0,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,0,100,100,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,0,100,100,100,100,0,100,100,100,0,100,0,0,0,100,100,0,100,100,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,100,0,0,100,100,0,100,0,0,100,0,100,100,100,100,0,0,100,0,100,100,100,100,0,100,100,0,100,100,100,0,0,0,100,100,0,100,100,100,0,0,100,100,100,0,100,100,100,100,100,0,0,0,100,100,100,100,0,0,100,100,0,100,100,0,0,100,0,100,0,0,100,0,0,100,100,100,0,100,100,100,100,100,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,100,0,0,100,100,0,100,100,0,100,100,0,0,100,0,0}
528.36; 300; 48; 49.96; {100,0,0,100,100,0,0,0,0,100,0,0,100,100,100,0,0,0,100,100,100,100,100,100,100,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,0,0,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,0,100,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,0,100,100,100,100,0,100,100,100,0,100,0,0,0,100,100,0,100,100,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,100,0,0,100,100,0,100,0,0,100,0,100,100,100,100,0,0,100,0,100,100,100,100,0,100,100,0,100,100,100,0,0,0,100,100,0,100,100,100,0,0,100,100,100,0,100,100,100,100,100,0,0,0,100,100,100,100,0,0,100,100,0,100,100,0,0,100,0,100,0,0,100,0,0,100,100,100,0,100,100,100,100,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,100,0,0,100,100,0,100,100,0,100,100,0,100,0,0,100,100,0,0,100,100,0,0,0,0,0,100,0}
529.38; 307; 48.2085; 49.968; {100,0,0,100,100,0,0,0,0,100,0,0,100,100,100,0,0,0,100,100,100,100,100,100,100,100,0,100,0,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,0,0,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,100,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,100,0,100,100,100,100,0,100,100,100,0,100,0,0,0,100,100,0,100,100,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,100,0,0,100,100,0,100,0,0,100,0,100,100,100,100,0,0,100,0,100,100,100,100,0,100,100,0,100,100,100,0,0,100,100,0,100,100,100,0,0,100,100,100,0,100,100,100,100,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,0,100,0,100,0,0,100,0,0,100,100,100,0,100,100,100,100,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,100,100,0,100,100,0,100,0,0,100,100,0,0,100,100,0,0,0,0,0,100,100,0,0,0,100,0,0,0,100,100,0,100,0,0}
530.4; 316; 49.3671; 49.996; {100,0,0,100,100,0,0,0,0,100,0,100,100,100,0,0,0,100,100,100,100,100,100,100,100,0,100,0,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,0,0,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,100,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,0,100,100,100,100,0,100,100,100,0,100,0,0,0,100,100,0,100,100,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,0,0,100,100,0,100,0,0,100,0,100,100,100,100,0,100,0,100,100,100,100,0,100,100,0,100,100,100,0,0,100,100,0,100,100,100,0,0,100,100,100,0,100,100,100,100,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,100,0,100,0,0,100,0,0,100,100,100,0,100,100,100,100,100,0,0,0,0,100,0,0,100,0,100,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,100,100,0,100,100,0,100,0,0,100,100,0,0,100,100,0,0,0,0,0,100,100,0,0,0,100,0,0,0,100,100,0,100,0,0,0,100,0,0,100,100,100,100,100,0,100,100,100,100,0,100}
531.42; 311; 48.5531; 49.979; {100,0,0,100,0,0,0,0,100,0,100,100,100,0,0,0,100,100,100,100,100,100,100,0,100,0,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,0,100,100,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,100,100,0,100,0,100,0,100,0,100,0,100,0,100,100,100,100,0,100,100,100,100,0,100,100,0,100,0,0,0,100,100,0,100,100,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,0,0,100,100,100,0,100,0,100,100,100,100,0,100,0,100,100,100,0,100,100,0,100,100,100,0,0,100,100,0,100,100,100,0,0,100,100,100,0,100,100,100,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,100,0,100,0,0,0,0,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,100,0,100,100,0,100,100,0,100,0,0,100,100,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,0,0,100,100,0,100,0,0,0,100,0,0,100,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,0,0,0,100,100}
532.44; 306; 48.6928; 49.983; {100,0,0,100,0,0,0,0,100,0,100,100,100,0,0,100,100,100,100,100,100,100,0,100,0,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,0,100,0,0,0,0,0,100,100,0,0,0,100,100,0,100,100,0,100,0,100,0,100,100,0,100,0,100,100,100,0,100,100,100,100,0,100,100,0,100,0,0,100,100,0,100,100,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,100,0,100,100,100,0,100,100,0,100,100,0,0,100,100,0,100,100,100,0,0,100,100,100,0,100,100,100,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,100,0,100,0,0,0,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,100,0,100,100,0,100,100,0,100,0,0,100,100,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,100,0,100,0,0,0,100,0,0,100,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,0,0,0,100,100,0,0,100,0,100,100,100,0,0}
533.46; 304; 50; 50; {100,0,0,100,0,0,0,100,0,100,100,100,0,0,100,100,100,100,100,100,0,100,0,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,0,0,0,0,0,0,100,0,0,100,100,0,100,100,0,100,0,100,0,100,100,0,100,0,100,100,100,0,100,100,100,100,0,100,100,0,100,0,0,100,100,0,100,100,0,0,0,100,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,100,100,100,100,0,100,100,100,0,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,100,100,0,100,100,100,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,100,0,100,0,0,0,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,100,0,100,100,0,100,100,0,100,0,0,100,100,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,100,0,100,0,0,0,100,0,0,100,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,0,0,100,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100}
534.48; 302; 50.9934; 49.9901; {100,0,0,100,0,0,0,100,0,100,100,100,0,100,100,100,100,100,100,0,100,0,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,0,0,0,0,100,0,0,100,100,0,100,100,0,100,0,100,0,100,100,0,100,100,100,100,0,100,100,100,0,100,100,0,100,0,0,100,100,0,100,100,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,100,100,0,100,100,100,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,100,0,100,0,0,0,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,100,0,100,100,0,100,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,100,0,0,100,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,0,0,100,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,100,100,0,0,100,100,100}
535.5; 307; 51.7915; 49.968; {0,100,0,0,0,0,100,100,100,0,100,100,100,100,100,100,0,100,0,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,0,0,0,0,100,0,0,100,100,0,100,100,0,100,0,0,100,100,0,100,100,100,100,0,100,100,100,0,100,100,0,100,0,0,100,100,0,100,100,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,100,100,0,100,100,100,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,100,0,100,0,0,0,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,100,0,100,100,0,100,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,100,0,0,100,100,100,100,100,0,100,100,100,100,0,100,100,100,0,0,100,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,100,100,0,0,100,100,100,100,100,100,0,100,0,0,0,100,100,100,100,100}
536.52; 309; 52.7508; 49.9243; {0,100,0,0,0,0,100,100,100,0,100,100,100,100,100,100,0,100,0,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,0,0,100,100,0,100,0,0,0,0,100,0,0,100,100,0,100,100,0,100,0,0,100,0,100,100,100,100,0,100,100,100,0,100,100,0,100,0,0,100,100,0,100,100,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,100,100,0,100,100,100,100,0,0,0,100,100,100,100,0,100,100,100,100,0,100,0,100,0,0,0,100,100,0,100,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,100,0,100,100,0,100,100,100,0,100,0,100,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,100,0,0,100,100,100,100,0,100,100,100,0,100,100,100,0,0,100,0,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,100,100,0,0,100,100,100,100,100,100,0,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,0,0,0,100,100,0,100,0,0}
537.54; 305; 51.8033; 49.9675; {0,100,0,0,0,0,100,100,100,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,100,0,0,0,100,100,100,100,100,100,0,100,0,0,100,100,0,100,0,0,0,0,100,0,100,0,100,100,0,100,0,0,100,0,100,100,100,100,0,100,100,100,0,100,100,0,100,0,0,100,100,0,100,100,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,100,100,100,100,0,100,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,100,100,0,100,100,100,100,0,0,100,100,100,100,0,100,100,100,100,0,100,0,0,0,0,100,100,0,100,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,100,0,100,100,100,0,100,0,100,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,100,0,0,100,100,100,0,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,0,100,0,0,0,100,100,100,100,100,100,100,100,100,0,0,0,100,100,0,100,0,0,0,0,0,0,100,100,100,100,0}
538.56; 306; 51.9608; 49.9616; {0,100,0,0,0,100,100,100,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,100,0,0,0,100,100,100,100,100,100,0,100,0,0,100,100,0,100,0,0,0,0,100,0,100,0,100,100,0,100,0,0,100,0,100,100,100,100,100,100,100,0,100,100,0,100,0,0,100,100,0,100,100,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,0,100,0,0,0,0,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,100,100,100,100,0,100,100,0,100,100,0,0,0,100,100,0,0,100,100,100,0,100,100,100,100,0,0,100,100,100,0,100,100,100,100,0,100,0,0,0,0,100,100,0,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,100,0,100,100,100,0,100,0,100,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,100,0,0,100,100,0,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,0,100,100,0,100,100,100,100,100,100,0,100,0,0,0,100,100,100,100,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,100,100,100,100,0,0,0,100,0,100,0,0,100,100,0,100,100,0,100,100}
539.58; 309; 52.1036; 49.9557; {0,100,0,0,0,100,100,100,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,100,0,0,0,100,100,100,100,100,100,0,100,0,0,100,100,0,100,0,0,0,0,100,0,100,0,100,100,0,100,0,0,0,100,100,100,100,100,100,100,0,100,100,0,100,0,0,100,100,0,100,100,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,100,0,100,0,0,0,0,100,0,0,0,100,100,100,100,0,0,100,100,100,100,0,100,100,100,100,0,100,100,0,100,100,0,0,100,100,0,0,100,100,100,0,100,100,100,100,0,0,100,100,0,100,100,100,100,0,100,0,0,0,0,100,100,0,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,100,0,100,100,100,0,100,0,0,0,0,0,0,100,100,0,100,0,0,0,100,0,0,100,100,0,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,0,100,0,100,100,100,100,100,100,0,100,0,0,0,100,100,100,100,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,100,100,100,100,0,0,0,100,0,100,0,0,100,100,0,100,0,100,100,0,100,100,0,100,0,0,0,100,100,100,100,0,100}
540.6; 303; 51.8152; 49.967; {0,100,0,0,0,100,100,100,0,100,100,100,100,100,100,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,100,100,0,100,0,0,100,100,0,0,0,0,0,100,0,100,0,100,0,100,0,0,0,100,100,100,100,100,0,100,100,0,100,0,0,100,100,0,100,100,0,0,0,0,0,100,100,0,0,0,0,100,0,0,100,0,100,0,0,0,0,100,0,0,0,100,100,100,100,0,0,100,100,100,0,100,100,100,100,0,100,100,0,100,100,0,0,100,100,0,0,100,100,100,0,100,100,100,100,0,0,100,100,100,100,100,100,0,100,0,0,0,0,100,100,0,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,100,0,100,100,100,0,100,0,0,0,0,0,0,100,100,0,100,0,0,100,0,0,100,100,0,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,100,100,100,100,100,0,100,100,100,100,0,100,100,100,100,100,0,100,0,0,0,100,100,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,100,100,100,100,0,0,0,100,0,100,0,0,100,100,0,100,0,100,100,0,100,100,0,100,0,0,0,100,100,100,100,0,100,100,0,100,0,100,0,0,0,100,100}
541.62; 299; 49.8328; 49.9997; {0,100,0,0,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,100,0,0,100,100,100,100,100,0,100,0,0,100,100,0,0,0,0,0,100,0,100,0,100,0,100,0,0,0,100,100,100,100,0,100,100,0,100,0,0,100,100,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,0,100,0,0,100,100,0,0,100,100,100,0,100,100,100,100,0,0,100,100,100,100,100,100,0,100,0,0,0,0,100,100,0,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,100,0,100,100,100,0,100,0,0,0,0,0,0,100,100,0,100,0,0,100,0,0,100,100,0,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,0,100,0,0,0,100,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,0,100,100,100,100,0,0,0,100,0,100,0,0,100,100,0,100,0,100,100,0,100,100,0,100,0,0,0,100,100,100,100,0,100,100,0,100,0,100,0,0,0,100,100,100,0,0,0,0,0,0,100,0,0}
542.64; 300; 48.6667; 49.9822; {0,100,0,0,100,100,100,0,100,100,100,0,0,0,0,0,0,100,0,0,100,100,100,100,100,0,100,0,0,100,100,0,0,0,0,0,100,0,100,0,100,0,100,0,0,0,100,100,100,100,0,100,100,0,0,0,100,100,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,0,0,100,100,0,0,100,100,100,0,100,100,100,100,0,0,100,100,100,100,100,100,0,100,0,0,0,0,100,100,0,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,100,0,100,100,100,0,100,0,0,0,0,0,0,100,100,0,100,0,0,100,0,100,100,0,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,100,100,100,100,100,0,100,100,100,0,100,100,100,100,0,100,0,0,0,100,100,100,100,100,100,0,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,100,0,100,0,0,100,100,0,100,0,100,100,0,100,100,0,100,0,0,0,100,100,100,100,0,100,100,0,100,0,100,0,0,0,100,100,100,0,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0}
543.66; 304; 47.6974; 49.947; {100,0,0,100,100,100,0,100,100,100,0,0,0,0,0,0,100,0,100,100,100,100,100,0,100,0,100,100,0,0,0,0,0,100,0,100,0,100,100,0,0,100,100,100,100,0,100,0,0,0,100,100,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,0,0,100,100,0,0,100,100,100,0,100,100,100,100,0,0,100,100,100,100,100,100,0,100,0,0,0,0,100,100,0,100,100,100,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,100,0,100,100,100,0,100,0,0,0,0,0,100,100,0,100,0,0,100,0,100,100,0,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,100,100,100,100,100,0,100,100,100,0,100,100,100,100,0,100,0,0,0,100,100,100,100,100,100,0,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,100,0,100,0,0,100,100,0,100,0,100,100,0,100,100,0,100,0,0,0,100,100,100,100,0,100,100,0,100,0,100,0,0,0,100,100,100,0,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0}
544.68; 305; 48.1967; 49.9675; {100,0,0,100,100,100,0,100,100,100,0,0,0,0,0,0,100,0,100,100,100,100,100,0,100,0,100,0,0,0,0,0,100,0,100,0,100,100,0,0,100,100,100,100,0,100,0,0,100,100,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,100,100,100,100,100,100,100,0,100,100,100,0,0,100,100,0,0,100,100,100,0,100,100,100,0,0,100,100,100,100,100,100,0,100,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,100,100,100,0,100,0,0,0,0,0,100,100,0,100,0,0,100,0,100,100,0,100,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,0,100,0,0,0,100,100,100,100,100,100,0,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,100,0,100,0,0,100,100,0,100,0,100,100,0,100,100,0,100,0,0,0,100,100,100,100,0,100,100,0,100,0,100,0,0,0,100,100,100,0,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,100,0,100,100,100,100,0}
545.7; 302; 48.3444; 49.9726; {100,0,0,100,100,0,100,100,100,0,0,0,0,0,0,100,0,100,100,100,100,100,0,100,100,0,0,0,0,0,100,0,100,0,100,100,0,0,100,100,100,100,0,100,0,0,100,100,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,100,100,100,100,0,100,100,100,100,100,100,100,0,100,100,100,0,0,100,100,0,0,100,100,100,0,100,100,100,0,0,100,100,100,100,100,100,0,100,0,0,0,0,100,100,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,100,100,0,100,100,100,0,100,0,0,0,0,0,100,100,0,100,0,0,100,0,100,100,0,100,100,100,100,100,0,0,100,0,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,0,100,0,0,0,100,100,100,100,100,100,0,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,100,0,100,0,0,100,100,0,100,0,100,100,0,100,100,0,0,0,0,100,100,100,100,0,100,100,0,100,0,0,0,0,100,100,100,0,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,100,0,100,100,100,100,0,0,100,100,0,100,100,0}
546.72; 301; 49.1694; 49.9931; {100,0,0,100,100,0,100,100,100,0,0,0,0,0,0,100,0,100,100,100,100,100,0,100,0,0,0,0,100,0,100,0,100,100,0,0,100,100,100,100,0,100,0,100,100,0,100,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,100,100,100,100,0,100,100,100,100,100,100,100,0,100,100,100,0,0,100,100,0,100,100,100,0,100,100,100,0,0,100,100,100,100,100,100,0,100,0,0,0,0,100,100,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,100,100,0,100,100,100,0,100,0,0,0,0,0,100,100,0,100,0,0,100,0,100,100,0,100,100,100,100,100,0,0,100,0,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,0,100,0,0,0,100,100,100,100,100,0,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,100,0,100,0,0,100,100,0,100,0,100,100,0,100,100,0,0,0,0,100,100,100,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,100,0,100,0,100,100,100,100,0,0,100,100,0,100,100,0,0,0,0,0,100,100,100,100,100}
547.74; 305; 49.5082; 49.9976; {100,0,0,100,100,0,100,100,100,0,0,0,0,0,0,0,100,100,100,100,100,0,100,0,0,0,0,100,0,100,0,100,100,0,0,100,100,100,100,0,100,0,100,100,0,100,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,0,100,100,0,100,100,100,0,100,100,100,0,0,100,100,100,100,100,100,0,100,0,0,0,0,100,100,100,100,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,100,100,0,100,0,0,0,0,0,100,100,0,100,0,0,100,0,100,100,0,100,100,100,100,100,0,0,100,0,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,0,100,0,0,100,100,100,100,100,0,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,100,100,0,0,100,0,100,0,100,100,0,100,100,0,0,0,0,100,100,100,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,100,0,100,0,100,100,100,100,0,0,100,100,0,100,100,0,0,0,0,0,100,100,100,100,100,0,100,0,100,100,100,100,100,100,0,0,100,0}
548.76; 300; 48.6667; 49.9822; {100,0,0,100,100,0,100,100,100,0,0,0,0,0,0,0,100,100,100,100,100,0,100,0,0,0,0,100,0,100,0,100,100,0,0,100,100,100,0,100,0,100,100,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,0,100,100,100,0,0,100,100,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,100,100,0,100,0,0,0,0,0,100,100,0,100,0,0,100,100,100,0,100,100,100,100,100,0,0,0,100,100,100,0,0,100,100,100,100,100,0,100,100,100,0,100,0,0,100,100,100,100,100,0,0,100,100,100,0,0,0,0,100,100,100,0,0,0,100,100,0,0,100,0,100,0,100,100,0,100,100,0,0,0,0,100,100,100,0,100,0,100,0,0,0,100,100,100,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,100,0,100,100,100,100,0,0,100,100,0,100,100,0,0,0,0,0,100,100,100,100,100,0,100,0,100,100,100,100,100,100,0,0,100,0,0,100,100,100,0,100,100,0}
